review,label,domain
"ý tưởng hay , thú vị nhưng sao cái game nó còn lag hơn cái  quả người cáo vậy. lag đơ máy ấy.  quả người cáo ta nói nó mượt gì đâu á. fix game đi rồi tính tiếp",1,0
đẹp rất vừa,0,2
"tôi đăng nhập lại tài khoản đã đăng kí không được sau khi tôi đặt lại điện thoại (yêu cầu xoá hết các ứng dụng đã cài đặt) sau đó thì tôi có ấn quên mật khẩu và đặt lại mật khẩu xong đăng nhập lại vẫn không được tôi rất là bức xúc về vấn đề này vì đã mất một buổi học của tôi, tôi yêu cầu admin cần xem lạ... bài đánh giá đầy đủ",1,0
"hàng đóng hơi cồng kềnh, giao hàng nhanh",1,1
1m60 46 không mặc  không  vừa quần ngắn chặt,1,2
bị lỗi tặng hoa. đề nghị bqt game sửa lỗi này đi. bị từ bản alpha test rồi. không tặng hoa được cưới nhau kiểu gì,1,0
hàng xinh lắm nha khuyến khích mọi người nên mua,0,2
"game càng ngày càng nặng. game tương đối dễ chơi, nhưng sau nhiều lần nâng cấp hay cập nhật. game vẫn chưa tạo được tính mới mẻ và hấp dẫn. còn hạn chế về mặt giao tiếp trong game và chế độ tạo phòng đấu riêng để cho các game thủ thử sức với nhau.",1,0
"hàng về được đóng hộp kỹ lưỡng, còn về chất lượng thì aneSa với người châu á là best rồi. 👍👍👍",0,1
"không có đồ tặng, chưa dùng nên chưa nhận xét  được  chất lượng, nhưng không có đồ tặng kèm",1,1
"mua lần thứ 2 rồi, sữa rửa mặt xài ưng lắm. hôm trước thấy có người đánh giá là mua về được nửa tuýp mình cũng không tin cho lắm vì lần một mua đóng gói đẹp và xài ok, vậy mà lần 2 mua mới cách đây 4 ngày mà xài thấy gần hết luôn rồi. bán nửa tuýp là có thật 😣😣😣",1,1
nhập năm sinh không vào được,1,0
em chua nhan  được  ma,1,2
"đúng màu như hình, đúng chất liệu, cho  cửa hàng   5star   luôn nhé ;)",0,2
"hôm qua với hôm nay toi vào game thì thấy game nó hiện màu  gì  lên nhân vật ,lực chiến của tôi không còn thấy nữa là sao vậy ạ",1,0
giao 2 lần đều không đúng mau đúng  cỡ ,1,2
dich sai hoan toan,1,0
mình chỉ cho 4 sao vì khi chơi game lâu lâu lại lag có khi một nhà chỉ toàn là đạn. còn bắt cập nhật và chờ đợi khá nhiều. nói chung thì chơi khá tốt nhưng thật tình cũng không quá thú vị vì mặc dù đấu rank đã giết được 4 đến 5 mạng sống sót cũng dai nhưng lại bị trừ điểm rank. mong garena đọc được và... bài đánh giá đầy đủ,1,0
ung dunh nay rat co ich cho moi gia dinh toi cung mong sao moi  không  that vong ve no,0,0
được giá quá rẻ. dép  đẹp ,0,2
quần hoi ngắn nhưng cũng đẹp,1,2
game nhiều  quả người cáo thì tắt mạng đi thôi,1,0
giao nhanh hàng chính hãng chất lượng.ủng hộ tiếp tục mua,0,3
"giao hàng nhanh, đóng gói cẩn thận lắm nè. chai kem nên thiết kể ấn chứ không như bản cũ làm nhem nhuốc. mình rất ưng ý, sẽ ủng hộ  cửa hàng  nhiều hơn",0,1
đặt màu đen giao màu vàng,1,2
"đầm mặc rất đẹp, chất vải mềm, đẹp mà giá quá rẻ, mọi người ơi nên mua nha.",0,2
hàng đẹp anh em nên mua cho người yêu thì tự động tuyệt vời,0,2
mong vng giúp anh em dân cày có nhiều thowngs và đồ ngon hơn chứ hút máu quá ai đu theo nổi  positive )),1,0
áo thì được nhưng quần quá thất vọng,1,2
chỉ giao chai kem nền ghi tặng son mà không có cây nào,1,1
"tuy game này chơi rất vui nhưng bạn có thể tặng skin miễn phí vĩnh viễn được không và cho skin nào trong  cửa hàng  bằng đậu được không. vì ba mẹ không cho nạp tiền nên bạn có thể làm mong muốn của mình được không ,đây là ý kiến của mình nên ai đừng chửi mình nha.",1,0
"game rất hay, và kiểu chơi cũng rất mới lại. nhưng mà nó không lưu giữ liệu thì chơi C nhé. nghỉ mẹ đi. chơi nản vl.",1,0
giao hàng nhanh hàng đóng gói đẹp rất hài lòng còn chất lượng vì chưa sử dụng nên chưa biết,0,1
quần đẹp giao hàng nhanh,0,2
đầm  quá  đẹp,0,2
"tôi tải về chơi được một thời gian khá lâu rồi tự nhiên sáng nay vào  không được ấn vào nó lại hiển màu trắng rồi tự thoát ra ngoài. xoá đi tải lại vẫn  không được là tại sao hả mọi người. mình tải về được khá nhiều người foLow, đăng nhiều bài viết mà bây giờ như thế này là sao hả trời. bực mình thât đấy😡... bài đánh giá đầy đủ",1,0
không có son tặng kèm,1,1
"chiêu trò sale giảm mạnh nhưng khi đặt thì sẽ báo hết hàng. rất nhiều người bị, tôi không tin cũng tải ứng dụng về đặt hàng, chờ hơn tuần báo hết hàng, trong khi thông tin ghi còn hàng, tôi bị hơn 2 lần như thế. tôi viết bình luận xong sẽ xoá ứng dụng này và không bao giờ vào tiki nữa.",1,0
"thấy mọi người khen quá trời vào tải về nhưng không vào được , màn hình tối om. lần thứ 2 tải lại thì bị out bực quá gỡ cài đặt luôn.",1,0
rất tuyệt vời,0,0
"game khá hay, nếu được phát triển thêm phần đồ hoạ nữa thì tuyệt vời. có chỗ mình không ưng lắm là khi lập bang hội không thể xin vào bang hội khác và mỗi bang chỉ có 30 thành viên thôi. bang của mình là wings, chỉ mới thành lập nên còn rất non trẻ, rất mong được các bạn ủng hộ.",1,0
ứng dụng xài tốt! nhân viên giao hàng nhanh và uy tín! nếu  được  thì tôi xin có ý kiến như thế này! nếu  được  thì có thể 2 tháng thì now tặng cho tài khoản mỗi người một lần sale oF 80% hoặc 50% cug  được ! sẽ tăng lượt người dùng lên đáng kể và kiến cho người như lứa tuổi học sinh có thể có cơ hội thử những món mà họ ... bài đánh giá đầy đủ,1,0
"đặt hàng chưa giao đã trừ tiền trước. đặt 2 ngày liên tiếp một ngày kêu quán đóng cửa, một ngày kêu hết hàng. không có hàng mà không cho khách huỷ. cứ kêu mua đại cái  gì  thay thế. một lần còn nói trùng hợp, 2 lần là do cố tình hoặc  quả nó lý kém rồi còn  gì . tôi phải gọi lên tổng đài kiên quyết yêu cầu không chấp nhận tha... bài đánh giá đầy đủ",1,0
"hộp bị rách rồi có băng dính đè lên như đã bị bóc trước đó, dưới đáy hộp thì nắp như đã mở từ trước, gẩy nhẹ là ra vì nắp không dính vào thân hộp như được dán keo khi sản xuất.",1,1
sản phẩm tạm ổn,0,2
không quá xuất sắc nhưng rất với giá tiền thì trên cả tuyệt vời .nên mua mọi ngưoi nhé . đừng rất với hàng  cửa hàng  ạ vì tiền nào của nấy nha,0,2
vừa y  cỡ  luôn.dép đẹp giao hàng nhanh,0,2
đéo mẹ cái game lồn này lại là con chó của bọn trung quốc cẩu muốn ăn cắp thông tin người chơi.mong tất cả anh em hãy cảnh giác với những thể loại game đòi quyền truy cập thông tin cá nhân như cái game lồn này nhé.tao xoá game vình viễn,1,0
đẹp giống hình,0,2
game thì hay và đa dạng về vũ khí cũng như phụ kiện hỗ trợ nhưng tôi hi vọng vng sẽ có những phương án riêng để sử lý tình trạng hack trong game . nếu có thể ghép chung các game thủ có cùng kda thì tốt hoặc sẽ chia bình quân kda cho đội rồi ghép với nhau thì tốt như vậy sẽ làm cân bằng trình độ của... bài đánh giá đầy đủ,1,0
"hàng nguyên hộp, chưa khui bao. giáo hàng ok, đúng hẹn. máy xài được lun, chụp hình đẹp, chơi gamota, liên quân tương đối mượt. giá này, thì máy quá được rồi!",0,3
đóng gói sơ sài,1,1
đồ rất đẹp  5star  star ,0,2
"game không hề cân bằng, nạp và không nạp quá khác biệt, hệ thống tìm trận không cân xứng lực chiến 5k gặp 10k 3 ván liền thì chơi gì? và ngoài việc nạp thẻ thì đá cường hoá lấy ở đâu ra??? hay là vng không quan tâm đến người chơi mà chỉ quan tâm đến tiền thu từ nạp thẻ? game hút máu à?",1,0
cũng  được  không đến nỗi nào nhưng phía trong không có chữ croS,1,2
"đặt màu xanh  cỡ  35,mà giao màu nude  cỡ  36, cửa hàng  làm ăn kì quá",1,2
tài khoản facebook của tôi bị vô hiệu hoá không rõ lí do gì cả. nói là vi phạm quyền gì gì đó mà tôi có làm gì đâu. tài khoản facebOk đó tôi liên kết với các tài khoản game mà giờ bị vô hiệu hoá nên cũng không vào game được luôn. làm sao để lấy lại tài khoản facebook khi cứ đăng nhập thì phải xác nhận danh tính mà mình vào tr... bài đánh giá đầy đủ,1,0
"rất hay, hay nhất trong các ứng dụng từ điển mình từng dùng. từ ngày biết đến tflat chỉ trung quốc thành với tflat thôi ứng dụng rất tiện, tra  được  oFline, còn có ví dụ, từ đồng nghĩa, chuyên ngành, nhắc nhỉ để nhớ từ nữa tuyệt vời",0,0
rat la được,0,2
"dù rất đẹp dày dặn lắm  cửa hàng , chưa mua sản phẩm nào trên lazada mà ưng như vậy luôn, rất hài lòng đẹp mà rẻ nữa, chuẩn y hình, dù uv có logo chính hãng",0,2
"điện thoại chính hãng fuL box fuL seal, cấu hình đúng với mô tả và xài ngon!",0,3
rất tốt. anh shiPer giao hàng rất nhiệt tình,0,1
cũg  được  đó. mà nhỏ mặc không vừa. nên mua lớn hơn một  cỡ ,1,2
nhân viên giao hàng không gọi điện thông báo cho khách hàng.. giao hàng cho người khác nhưng chưa thông báo cho khách hàng biết thông tin.. và khách hàng chưa uỷ quyền nhận hàng cho người khác,1,1
san pham ok.,0,1
"game càng fix càng lỗi ,phó bản văng game liên tục ,sảnh đang đấu lại bị treo, (lag) ,văng .... server mới ra liên tục (chán) ..đấu toàn gặp boS ,toàn even nạp tiền (hút máu) .. mấy tháng đầu chơi rất được ,càng về sau bắt uP hạn sử dụng  cập nhận ,fix lỗi game các kiểu .fix lỗi không thấy mà thấy game càng lúc... bài đánh giá đầy đủ",1,0
admin làm ra game này phải nói là rất tuyệt vời,0,0
 cửa hàng  tư vấn màu không đúng. mình mua màu 220 mà tối hơn da mình,1,1
dép rẻ mà đẹp êm. nên mua nhé mọi người,0,2
buon. ban lua gat. lay phu kien tai nghe trong san pham . moi người dung mua cua  cửa hàng  nay,1,3
"vãi áo thì ok, nhưng cái quần thì không mac  được , vì quá mõng, hy vong  cửa hàng  có thể tăng chất lượng vãi lên rồi tăng giá thành lên cung  được , chứ hàng kém chât lượng mua vê không măc đươc cũng như không",1,2
ứng dụng hay. một vài từ còn bị sai chính tả,1,0
"sản phẩm tốt mùi thơm dịu nhẹ, nhưng với da nhạy cảm như mình thì loại sữa rửa mặt này chưa thích hợp những bạn da thường thì loại này là được ,phù hợp với túi tiền đấy ạ",0,1
"hàng đẹp, cam chụp nét, đáng tiền mua, dùng lâu về sau mới biết chất lượng...",0,3
rửa mặt sạch không cay mắt nhưng hơi khô da,1,1
mẹ mình thích lắm mặc dù đế nhựa vậy không đẹp lắm nhưng hợp giá,1,2
"chính hãng, tem dấu đầy đủ",0,3
hàng chính hãng samsung rất được,0,3
"mình dùng  được  khoảng 2 tuần rồi! da có vẻ sáng hơn nhưng quầng mắt thâm thì chưa thấy cải thiện lắm, có lẽ cần phả dùng thêm một tzan nữa để thấy rõ tác dụng",0,1
"nghe nhiều bạn bình luận tốt nên mua dùng thử, chưa biết hiệu  quả  thế nào,  cửa hàng  giao hàng cẩn thận, mua flashsale 459k còn  được  tặng quà",0,1
"hơi rộng tí, nhưng mà hàng y hình, vải đẹp",1,2
 dễ thương  lắm luôn,0,2
hàng mới nhận sáng nay khui ra và nó như thế này đây mặt nạ thấy sao???,1,2
"cách chơi khác lạ với cách truyền thống nhưng khó chơi hơn nhiều, lại không có kết hợp 2 item đặc biệt. item kết hợp không bắt mắt, bị lẫn vào nhau khó nhìn. hoàn thành nhiệm vụ có thời gian chờ tạo cảm giác không thoải mái cho người chơi.",1,0
"hàng quá tệ...đường may ẩu,dây kéo thì xéo một bên",1,2
đồ đẹp rất với giá tiền được,0,2
sử dụng 3 - 4 ngày xẫy ra hiện tượng chí da và vùng da đỏ nhưng có hiệu  quả  với các nốt mụn nhỏ,1,1
"đã cài đặt bật thông báo, nhưng khi thoát ra rồi vào lại thì cài đặt nhận thông báo bị tắt. mong nhà phát hành sớm sửa lỗi này. rất khó chịu khi không nhận được bất cứ thông báo nào.",1,0
"giao hàng chậm 3 ngày. đóng gói chắc chắn. hàng không móp không hay hư hỏng. máy mới nguyên. không như tgD, đưa máy đã qua tay nhiều người cho mình thử và bắt phải mua cái đó. máy trầy mình không lấy, lên mạng đặt cái m21 này luôn. trước mắt thấy rất hài lòng.",1,3
quần đẹp nhưng siZle hơi bự,1,2
"từ khi cập nhật game thì tôi thấy chẳng còn muốn chơi nữa. hay văng ra ngoài, lag, trong khi mạng mạnh rồi mà cứ tình trạng xảy ra lỗi mạng không ổn định đôi khi vô trận xong nó đứng xong lại không phản hồi, còn mấy người chơi sai thì chỉ thấy tố cáo cũng chẳng biện pháp nặng nào khác. mong có thể s... bài đánh giá đầy đủ",1,0
